id,host_id,street,city,suburb,state,zipcode,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
19832436,5507453,Southbank,Melbourne,Southbank,VIC,3006,-37.82408804,144.9643554,Apartment,Entire home/apt,5,3,4,251,,,300,100,1,0,4,30,today,t,10,23,53,228,39,95,10,10,10,10,10,10,13,2.34
28418559,214548709,Caulfield South,Glen Eira,Caulfield South,VIC,3162,-37.89041631,145.0212201,Guest suite,Entire home/apt,2,,1,105,,,,,1,0,1,3,3 weeks ago,t,6,24,52,66,6,100,10,10,10,10,10,10,1,2.34
22004294,115074030,Richmond,Yarra,Richmond,VIC,3121,-37.81589177,145.0039073,House,Entire home/apt,6,3,4,251,,,0,70,1,0,2,14,4 weeks ago,t,1,13,19,41,25,98,10,9,10,10,10,10,1,2.34
16605735,108377237,Point Cook,Wyndham,Point Cook,VIC,3030,-37.89530244,144.744565,Townhouse,Entire home/apt,4,2,2,150,,,,,1,0,3,1125,2 weeks ago,t,0,0,11,11,54,97,10,10,10,10,10,10,2,2.33
26475686,98350199,Rowville,Knox,Rowville,VIC,3178,-37.93293376,145.2503981,Villa,Entire home/apt,8,4,5,239,,,500,80,4,30,2,1125,7 weeks ago,t,16,34,64,330,7,97,10,9,9,10,10,9,2,2.33
9843785,50686486,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8153123,144.9528093,Apartment,Private room,2,1,1,89,,,300,22,2,50,4,1120,3 months ago,t,2,2,2,134,83,97,10,9,10,10,10,10,1,2.33
19707170,114224667,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86233276,144.9756779,Apartment,Private room,2,1,1,54,,,0,25,1,25,1,5,3 days ago,t,20,44,68,74,38,97,10,10,10,10,10,9,1,2.33
5582340,16034600,Burwood,Monash,Burwood,Victoria,3125,-37.85450097,145.0958524,Townhouse,Private room,2,1,1,50,,,,30,2,20,1,1125,4 days ago,t,29,59,89,179,58,95,10,10,10,10,9,10,1,2.33
15274316,4377141,Carlton North,Yarra,Carlton North,VIC,3054,-37.78044845,144.9704237,Apartment,Entire home/apt,2,1,1,91,,,0,60,1,0,2,30,yesterday,t,5,16,22,22,56,95,10,10,10,10,10,10,1,2.33
27614020,192364496,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81103965,144.9709777,Apartment,Entire home/apt,3,1,2,100,,,200,120,2,25,2,1125,today,t,21,37,67,157,8,63,9,7,8,8,9,7,1,2.33
25019207,189128300,Warburton,Yarra Ranges,Warburton,VIC,3799,-37.7560908,145.6832792,Cottage,Entire home/apt,6,3,3,180,,,250,50,2,30,2,14,3 weeks ago,t,14,44,74,164,14,96,10,10,10,10,10,9,1,2.33
4452290,7416015,St Kilda,Port Phillip,St Kilda,VIC,3182,-37.86312415,144.9733349,Apartment,Entire home/apt,2,0,1,83,650,2400,0,30,1,0,4,1125,today,t,5,10,10,10,113,93,10,9,10,10,10,9,4,2.32
21575208,934769,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.81095832,145.0130892,Apartment,Entire home/apt,5,2,3,100,,,400,75,2,25,1,1125,3 days ago,t,1,13,43,43,26,97,10,10,9,10,10,10,1,2.32
3660286,7190278,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81466042,144.9534026,Apartment,Entire home/apt,6,2,2,168,,,300,80,4,30,1,1125,today,t,24,54,84,359,61,89,9,9,9,9,10,9,5,2.32
23083642,140653431,Flemington,Moonee Valley,Flemington,VIC,3031,-37.78213125,144.9309939,House,Private room,1,1,1,55,,,,,1,0,2,60,2 months ago,t,0,0,2,75,22,100,10,10,10,10,9,10,1,2.32
18924608,10394006,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80986603,144.959679,Apartment,Entire home/apt,4,1,2,150,,,300,50,2,25,2,300,today,t,24,52,82,107,41,100,10,10,10,10,10,10,23,2.32
10272579,52821940,East Melbourne,Melbourne,East Melbourne,VIC,3002,-37.81100645,144.9815813,Apartment,Entire home/apt,2,1,1,150,980,4001,200,80,1,0,3,100,2 weeks ago,t,5,19,19,19,81,97,10,10,10,10,10,10,1,2.31
23618605,30900122,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81541137,144.95237,Apartment,Entire home/apt,2,0,1,118,,,200,65,2,0,1,1125,today,t,14,44,74,349,21,90,10,9,9,9,10,9,35,2.31
29400385,79721680,North Melbourne,Melbourne,North Melbourne,VIC,3051,-37.8053325,144.9592841,Hostel,Private room,2,1,1,80,,,200,0,1,0,2,50,today,t,23,53,83,173,3,93,10,10,10,10,10,9,6,2.31
9047868,23952359,Southbank,Melbourne,Southbank,VIC,3006,-37.82477195,144.962001,Apartment,Entire home/apt,7,3,6,400,2500,8800,400,150,1,0,3,1125,today,t,14,35,61,110,86,97,10,10,10,10,10,10,17,2.31
9997898,33175860,Wonga Park,Manningham,Wonga Park,Victoria,3115,-37.72732238,145.2743782,Apartment,Entire home/apt,2,1,1,115,,,300,50,2,0,2,1125,3 days ago,t,9,33,55,330,79,99,10,10,10,10,10,10,2,2.31
28467583,119062324,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83647921,144.9969143,Apartment,Entire home/apt,3,2,2,120,,,0,0,1,0,1,5,2 months ago,t,0,0,0,0,6,84,9,7,10,10,10,9,1,2.31
16151281,36991280,Footscray,Maribyrnong,Footscray,VIC,3011,-37.81354473,144.8919098,House,Private room,2,1,1,37,,,200,20,1,30,1,31,6 days ago,t,14,25,55,330,28,90,9,9,10,10,9,9,3,2.31
27887932,199775765,Southbank,Melbourne,Southbank,VIC,3006,-37.82412489,144.9658791,Apartment,Entire home/apt,5,2,4,150,,,500,100,4,15,2,60,yesterday,t,18,31,59,149,7,97,10,10,10,10,10,10,1,2.31
8561235,45058728,Point Cook,Wyndham,Point Cook,Victoria,3030,-37.91295426,144.7364829,Guesthouse,Entire home/apt,2,0,1,73,409,1784,200,15,2,10,3,1125,yesterday,t,10,13,13,13,87,99,10,10,10,10,10,10,1,2.3
12771364,69488382,Brunswick East,Moreland,Brunswick East,VIC,3057,-37.77362584,144.9752256,House,Entire home/apt,8,3,4,245,,,500,130,4,20,2,1125,today,t,4,17,30,225,66,98,10,9,10,10,10,10,1,2.3
7519070,34475453,Southbank,Melbourne,Southbank,VIC,3006,-37.8264235,144.9607285,Serviced apartment,Entire home/apt,6,2,2,197,,,500,110,4,20,2,100,yesterday,t,13,23,23,75,80,99,10,10,10,10,10,10,1,2.3
22086313,5562005,Northcote,Darebin,Northcote,VIC,3070,-37.77081534,144.9981487,Townhouse,Private room,2,1,1,71,,,300,20,1,20,1,31,yesterday,t,7,29,59,334,25,94,10,10,10,10,10,10,2,2.3
20608930,20137311,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81684549,144.9714026,Apartment,Entire home/apt,5,2,3,158,,,,,1,0,1,1125,today,t,30,54,84,355,33,86,9,9,9,8,10,9,7,2.29
17963054,35370298,Richmond,Yarra,Richmond,VIC,3121,-37.8206871,144.9896261,House,Entire home/apt,4,2,2,186,,,0,120,4,0,2,1125,today,t,8,13,13,13,40,98,10,10,10,10,10,10,20,2.29
8944127,20240994,Carlton,Melbourne,Carlton,VIC,3053,-37.80535185,144.9634815,Apartment,Entire home/apt,4,2,2,154,,,500,89,4,25,2,1125,today,t,22,52,82,172,85,96,10,10,10,10,10,9,34,2.29
19736706,139162999,Clayton,Monash,Clayton,VIC,3168,-37.91421802,145.1135726,Apartment,Entire home/apt,3,2,2,116,,,500,50,2,30,2,1125,today,t,6,15,25,300,39,98,10,10,10,10,10,10,2,2.29
22055195,161089503,Box Hill,Whitehorse,Box Hill,VIC,3128,-37.81613813,145.1191489,Apartment,Entire home/apt,5,2,4,102,,,300,80,2,20,3,1125,3 days ago,t,6,20,50,50,27,95,10,10,10,10,10,10,1,2.29
24969313,5125972,Flemington,Moonee Valley,Flemington,VIC,3031,-37.78602782,144.9298782,House,Entire home/apt,4,2,2,150,,,500,100,1,0,2,1124,6 weeks ago,t,2,17,41,196,13,100,10,10,10,10,9,10,1,2.29
27527499,204661584,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80935346,144.9618724,Apartment,Entire home/apt,4,2,2,161,,,200,75,4,30,1,60,today,t,14,41,63,88,8,95,9,10,10,10,10,10,27,2.29
17336734,14766690,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83476732,144.992403,Apartment,Entire home/apt,2,1,1,152,,,0,42,1,0,1,1125,3 days ago,t,17,43,73,253,28,97,10,10,10,10,10,10,1,2.29
21291523,46780984,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81520392,144.9538592,Apartment,Entire home/apt,6,2,3,145,,,300,55,4,15,1,1125,today,t,5,28,58,149,32,93,10,9,9,9,10,9,18,2.29
20696611,148127822,Melbourne,Melbourne,Melbourne,VIC,3004,-37.8077444,144.9596384,Apartment,Entire home/apt,3,1,2,125,,,750,100,2,15,1,1124,today,t,5,16,46,196,35,93,10,9,10,9,10,9,5,2.28
25746981,185579338,Box Hill,Whitehorse,Box Hill,VIC,3128,-37.81650823,145.1188142,Apartment,Entire home/apt,3,1,2,130,,,0,20,2,30,2,14,a week ago,t,21,51,81,333,14,98,10,10,10,10,10,10,2,2.28
26763462,74433443,Melbourne,Melbourne,Melbourne,VIC,3004,-37.80524045,144.9587057,Apartment,Entire home/apt,4,2,2,140,,,250,100,2,20,1,1125,4 days ago,t,12,40,70,156,11,91,9,9,10,10,10,9,2,2.28
15015203,74297858,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.85930161,144.9770478,Apartment,Entire home/apt,4,1,2,96,,,,,2,15,2,180,7 months ago,t,0,0,0,0,52,96,10,10,10,10,10,10,1,2.28
11393746,48928121,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86137175,144.9849731,Apartment,Entire home/apt,2,0,1,100,,,600,70,2,0,3,69,today,t,21,51,81,171,77,96,10,10,10,10,10,10,7,2.28
13301312,63280389,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.65653281,145.5228314,House,Private room,2,1,1,100,,,,,1,0,1,1125,5 weeks ago,t,0,20,48,323,69,98,10,10,10,10,10,10,3,2.28
26044735,76702403,Elwood,Port Phillip,Elwood,VIC,3184,-37.87645974,144.9891679,Apartment,Entire home/apt,2,1,1,102,,,0,0,2,30,2,59,a week ago,t,14,44,74,160,11,98,10,10,10,10,10,9,1,2.28
20034620,142298607,Caulfield North,Glen Eira,Caulfield North,VIC,3161,-37.87426512,145.0375461,Condominium,Entire home/apt,4,2,2,159,,,200,60,1,0,2,1125,4 months ago,t,10,35,42,132,34,99,10,10,10,10,10,10,1,2.27
26644610,37714114,Aspendale,Kingston,Aspendale,VIC,3195,-38.02005822,145.0971466,Guest suite,Entire home/apt,2,1,1,83,,,,,1,0,2,7,7 weeks ago,t,8,36,47,132,10,96,10,10,10,10,10,10,1,2.27
835730,971810,Brunswick,Moreland,Brunswick,VIC,3056,-37.75707227,144.9699981,Bungalow,Entire home/apt,4,2,2,140,410,1600,350,60,1,0,4,1125,2 months ago,t,4,25,36,126,164,96,10,9,10,10,9,10,1,2.27
17598676,11013173,Balwyn North,Boroondara,Balwyn North,VIC,3104,-37.78422388,145.0970863,House,Entire home/apt,16,5,8,120,,,300,120,4,25,1,1125,today,t,13,35,65,245,47,90,9,9,9,9,9,9,2,2.27
241263,1345462,Parkville,Melbourne,Parkville,VIC,3052,-37.78128053,144.9561807,Apartment,Private room,2,1,1,90,,,,20,1,0,1,760,yesterday,t,19,47,77,352,189,98,10,10,10,10,10,10,1,2.27
23777370,135947932,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.8519195,144.9793815,Apartment,Entire home/apt,4,1,2,109,,,0,80,2,25,2,1125,today,t,14,29,54,317,20,96,10,10,10,10,10,9,3,2.26
25388184,63681364,Croydon North,Maroondah,Croydon North,VIC,3136,-37.78086433,145.2761902,House,Private room,2,1,1,39,,,,18,1,0,1,60,3 weeks ago,t,0,0,0,46,12,98,10,10,10,10,10,10,2,2.26
21132878,104699554,Kensington,Melbourne,Kensington,VIC,3031,-37.78869663,144.9341289,House,Entire home/apt,6,3,4,251,,,,100,1,0,1,1125,a week ago,t,9,26,54,144,30,99,10,10,10,10,10,9,1,2.26
5500530,28530656,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81818777,144.9659909,Apartment,Entire home/apt,2,0,1,71,500,,,50,1,0,2,7,a week ago,t,0,1,4,45,103,95,10,10,10,10,10,10,1,2.26
890726,2423998,St Kilda,Port Phillip,St Kilda,VIC,3182,-37.86293491,144.9729914,Apartment,Entire home/apt,2,0,1,84,803,2460,300,40,2,30,3,1125,3 weeks ago,t,7,24,54,320,160,95,9,10,10,10,10,9,1,2.26
23969837,61146397,Southbank,Melbourne,Southbank,VIC,3006,-37.82825886,144.9599309,Apartment,Private room,2,1,1,60,,,,15,1,20,1,1125,a week ago,t,5,5,5,5,19,91,9,9,10,10,10,9,3,2.26
26233687,196971602,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83122295,144.9492528,Apartment,Entire home/apt,4,1,2,132,,,150,120,2,25,2,365,today,t,14,39,69,159,11,80,9,9,8,8,9,9,2,2.26
21786836,156316086,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.79981284,144.9798734,Apartment,Entire home/apt,4,2,2,136,,,350,80,1,0,3,100,2 weeks ago,t,6,21,51,51,28,94,10,9,10,10,10,10,1,2.25
16384753,77661491,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80847188,144.9603891,Apartment,Entire home/apt,3,1,1,119,,,300,69,2,35,2,1125,today,t,16,37,67,67,52,92,9,9,10,9,10,9,6,2.25
19020797,105985065,Clifton Hill,Yarra,Clifton Hill,VIC,3068,-37.78656868,145.0003764,Apartment,Entire home/apt,2,1,1,96,,,0,80,1,0,2,91,6 days ago,t,0,6,22,280,41,99,10,10,10,10,9,10,1,2.25
23471409,27569685,Richmond,Yarra,Richmond,VIC,3121,-37.81778188,144.9920655,House,Entire home/apt,2,1,1,84,,,0,40,1,0,2,29,3 weeks ago,t,7,27,47,217,21,99,10,10,10,10,10,10,2,2.25
25847215,114384153,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81581399,144.9534254,Apartment,Entire home/apt,6,2,3,144,,,249,86,4,14,1,1124,today,t,21,47,67,338,12,90,10,9,10,10,10,9,21,2.25
5086912,26277933,Abbotsford,Yarra,Abbotsford,VIC,3067,-37.79928078,144.9981533,Apartment,Private room,2,1,1,82,590,,,20,1,0,2,1125,3 weeks ago,t,25,41,71,346,106,97,10,10,10,10,10,10,2,2.25
16481898,50626167,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80987626,144.9579015,Apartment,Entire home/apt,2,1,1,120,,,300,70,1,25,1,1125,today,t,26,56,86,361,52,91,9,9,10,9,10,9,23,2.25
1610201,6331086,Parkville,Melbourne,Parkville,VIC,3052,-37.78711657,144.9408188,House,Entire home/apt,4,2,2,199,,,0,50,2,0,3,1125,4 days ago,t,3,10,17,72,142,99,10,10,10,10,10,10,1,2.25
16622812,109757865,Southbank,Melbourne,Southbank,Victoria,3006,-37.82826005,144.9585791,Apartment,Entire home/apt,4,2,2,245,,,259,74,4,100,1,1125,a week ago,t,12,28,54,136,52,97,10,10,10,10,10,9,1,2.25
12787845,42976240,Chirnside Park,Yarra Ranges,Chirnside Park,VIC,3116,-37.71820165,145.3039846,Townhouse,Entire home/apt,5,3,3,195,,,,95,4,30,2,1125,6 months ago,t,20,48,78,329,65,96,10,10,10,10,10,10,1,2.24
19703354,94433687,South Yarra,Melbourne,South Yarra,VIC,3141,-37.84406189,144.9849518,Apartment,Entire home/apt,3,1,1,66,,,1000,50,2,10,1,1125,yesterday,t,10,10,10,167,34,91,9,9,10,10,10,9,1,2.24
22496472,160908367,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81035541,144.9606023,Apartment,Entire home/apt,4,2,2,159,,,200,110,4,80,2,1125,4 weeks ago,t,18,43,73,73,24,96,10,9,9,9,10,9,4,2.24
14576835,20956695,Melbourne,Melbourne,Melbourne,VIC,3000,-37.8173736,144.9614693,Apartment,Entire home/apt,5,2,3,186,,,250,55,2,30,2,1125,today,t,16,23,47,310,57,94,10,10,10,10,10,9,1,2.24
15652037,62836144,Kallista,Yarra Ranges,Kallista,VIC,3791,-37.88200096,145.3713668,Townhouse,Entire home/apt,4,2,2,120,,,0,40,2,15,2,84,today,t,20,42,72,158,55,99,10,10,10,10,10,10,1,2.24
20999255,75299049,Windsor,Stonnington,Windsor,VIC,3181,-37.85602818,144.9898679,Apartment,Entire home/apt,5,2,2,251,,,1000,0,4,50,2,1125,2 days ago,t,9,28,28,28,22,100,10,10,10,10,10,10,1,2.24
20760753,148538156,South Yarra,Stonnington,South Yarra,VIC,3141,-37.84125898,144.9976906,Apartment,Entire home/apt,2,1,0,125,,,250,80,2,0,2,45,today,t,8,20,32,137,33,98,10,10,10,10,10,10,1,2.23
24684130,1852249,Balaclava,Port Phillip,Balaclava,VIC,3183,-37.86826063,144.9976767,Apartment,Entire home/apt,4,2,3,75,,,200,60,3,10,1,10,2 months ago,t,0,0,0,0,14,96,10,9,10,10,10,10,1,2.23
20488378,116893507,Oakleigh,Monash,Oakleigh,VIC,3166,-37.90612857,145.100075,House,Private room,4,2,2,80,,,130,6,2,7,1,15,7 weeks ago,t,0,0,0,0,27,95,9,9,10,10,9,9,1,2.23
24560096,14919138,Yellingbo,Yarra Ranges,Yellingbo,VIC,3139,-37.85408879,145.4837681,Guesthouse,Entire home/apt,4,2,2,180,,,,,1,0,1,1125,4 weeks ago,t,28,58,87,260,14,100,10,10,10,10,10,10,1,2.23
2182285,1000796,Melbourne,Yarra,Melbourne,VIC,3065,-37.80440204,144.9747894,Apartment,Entire home/apt,2,1,1,180,1100,3500,,95,1,0,2,1125,a week ago,t,2,9,31,306,132,92,10,9,9,9,10,9,5,2.23
23257806,20828889,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.85918718,144.9838774,Condominium,Entire home/apt,2,1,1,89,,,150,100,2,25,2,1125,today,t,5,17,17,17,21,93,10,9,9,10,9,9,1,2.23
21502795,108813610,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81450703,144.9541825,Apartment,Entire home/apt,3,1,1,125,,,150,69,2,25,1,1125,today,t,7,21,51,136,29,96,10,10,9,10,10,10,41,2.23
13680276,77670627,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83858005,144.9938721,Apartment,Entire home/apt,2,1,1,105,,,300,70,1,0,1,1125,3 days ago,t,6,18,37,91,16,96,10,10,10,10,10,9,2,2.23
15149172,18186795,Brunswick,Moreland,Brunswick,VIC,3056,-37.77084146,144.9529227,House,Private room,2,1,1,43,270,,,10,1,0,1,30,3 days ago,t,5,19,48,323,57,98,10,10,10,10,10,10,1,2.22
11807423,10065714,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86838216,144.9765096,Apartment,Entire home/apt,3,2,2,84,,,300,88,1,0,3,1125,7 weeks ago,t,0,0,0,0,73,90,9,9,9,10,10,9,2,2.22
28773977,216719436,Mount Waverley,Monash,Mount Waverley,VIC,3149,-37.86816851,145.1432013,Townhouse,Private room,2,1,2,71,,,0,0,1,10,1,1125,4 days ago,t,9,30,36,36,4,95,10,10,10,10,9,10,3,2.22
29239464,219739532,Glen Iris,Boroondara,Glen Iris,Victoria,3146,-37.84597183,145.0465517,Apartment,Entire home/apt,4,2,2,190,,,250,80,1,30,1,1125,today,t,24,47,77,338,4,100,10,10,10,10,10,10,1,2.22
21389334,93930367,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81407358,144.9548619,Apartment,Entire home/apt,6,2,3,148,,,300,89,4,20,1,1125,today,t,0,17,45,128,30,95,9,9,10,10,10,10,19,2.22
17334858,3698789,Preston,Darebin,Preston,VIC,3072,-37.74887597,145.0048101,Apartment,Entire home/apt,2,1,1,90,,,500,60,1,0,2,10,4 days ago,t,1,25,50,50,36,99,10,10,10,10,10,10,1,2.21
25360716,27357959,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81414498,144.9663455,Apartment,Entire home/apt,4,2,2,251,,,250,65,4,0,1,10,today,t,4,15,31,86,14,94,10,10,10,10,10,10,24,2.21
24045417,181002919,Docklands,Melbourne,Docklands,VIC,3008,-37.82011622,144.9419799,Apartment,Entire home/apt,4,2,2,120,,,150,130,2,25,2,1125,today,t,0,0,0,4,17,86,9,8,9,9,10,9,2,2.21
10121637,50430332,Healesville,Yarra Ranges,Healesville,VIC,3777,-37.64578712,145.5047071,Farm stay,Private room,5,1,3,71,,,0,30,2,10,1,1125,2 months ago,t,19,49,78,166,79,94,10,9,10,10,9,9,1,2.21
11873818,5383441,Richmond,Yarra,Richmond,Victoria,3121,-37.81914645,144.9999506,Apartment,Entire home/apt,2,1,1,161,,,400,90,1,0,2,90,today,t,30,58,88,363,73,94,10,10,10,10,10,9,55,2.21
16810796,58963499,Fitzroy North,Moreland,Fitzroy North,VIC,3068,-37.77505946,144.9832072,House,Private room,2,1,2,40,,,0,0,1,25,1,1125,4 weeks ago,t,0,0,0,0,50,93,10,9,10,10,10,9,1,2.21
6482129,24465545,Fitzroy,Yarra,Fitzroy,VIC,3065,-37.80317262,144.9765891,Apartment,Private room,1,2,1,60,,,0,15,1,25,2,31,5 days ago,t,28,58,88,88,93,99,10,10,10,10,10,10,3,2.21
19540081,16515931,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81214102,144.9602441,Apartment,Private room,2,1,2,55,,,150,50,2,15,1,1125,4 weeks ago,t,10,25,44,44,38,88,9,8,9,10,10,9,4,2.21
22483156,4848928,Travancore,Moonee Valley,Travancore,VIC,3032,-37.78597497,144.939903,Apartment,Private room,2,1,1,40,,,0,10,1,40,3,1125,yesterday,t,26,52,82,172,25,97,10,9,10,10,10,10,2,2.21
22358112,93788382,Richmond,Yarra,Richmond,VIC,3121,-37.8121508,145.0134949,Apartment,Entire home/apt,2,1,1,140,,,0,40,1,0,2,1125,yesterday,t,13,29,59,237,24,98,10,10,10,10,10,10,1,2.21
4096442,5507453,Southbank,Melbourne,Southbank,VIC,3006,-37.823976,144.9614074,Condominium,Entire home/apt,6,2,5,251,,,300,100,4,10,4,60,today,t,14,29,59,232,111,95,10,10,10,10,10,10,13,2.2
15573637,100317345,Hawthorn East,Boroondara,Hawthorn East,VIC,3123,-37.82402414,145.0465567,Apartment,Entire home/apt,5,2,2,101,,,0,60,4,40,2,1125,today,t,10,28,44,100,57,96,10,9,10,10,10,10,1,2.2
23298205,173469823,South Yarra,Melbourne,South Yarra,VIC,3141,-37.83704499,144.9857152,Apartment,Entire home/apt,3,1,2,125,,,500,85,2,25,1,30,4 days ago,t,5,18,48,226,17,100,10,10,10,10,10,10,1,2.2
25212035,65527701,Footscray,Maribyrnong,Footscray,VIC,3011,-37.79548492,144.8918064,House,Private room,2,1,1,50,,,,,1,0,1,1125,a week ago,t,18,42,72,72,13,88,10,9,9,10,10,9,16,2.2
22704076,167427378,Olinda,Yarra Ranges,Olinda,VIC,3788,-37.84787381,145.3678097,Guesthouse,Entire home/apt,4,1,0,285,,,200,50,2,60,2,1125,4 days ago,t,18,45,75,339,23,99,10,10,10,10,10,9,1,2.2
21316125,154285745,West Melbourne,Melbourne,West Melbourne,VIC,3003,-37.80681581,144.94675,Townhouse,Entire home/apt,8,3,5,180,,,500,185,6,35,2,1124,7 weeks ago,t,2,5,19,39,28,99,10,10,10,10,10,10,1,2.2
29398596,124899376,South Melbourne,Port Phillip,South Melbourne,VIC,3205,-37.83331087,144.9701176,Apartment,Entire home/apt,4,2,3,130,,,150,120,2,25,2,1125,today,t,19,29,59,144,3,87,10,9,9,9,10,9,1,2.2
14765917,55705236,Richmond,Yarra,Richmond,VIC,3121,-37.82075505,145.0049701,Apartment,Entire home/apt,2,1,2,138,,,150,45,2,0,2,7,5 weeks ago,t,0,3,33,33,59,96,10,9,10,10,10,10,1,2.2
12217797,8361036,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81206291,144.9724488,Apartment,Entire home/apt,6,2,2,239,,,600,120,4,25,2,1125,today,t,14,29,45,291,66,98,10,10,10,10,10,9,1,2.2
23362671,795503,Southbank,Melbourne,Southbank,VIC,3006,-37.82495284,144.9653271,Apartment,Entire home/apt,3,2,3,239,,,500,79,3,59,2,1125,5 weeks ago,t,0,4,34,34,21,98,10,10,10,10,10,9,1,2.2
22604383,29913000,Melbourne,Melbourne,Melbourne,VIC,3000,-37.80917963,144.9670159,Apartment,Entire home/apt,12,4,6,350,,,600,200,8,20,2,1125,5 days ago,t,23,43,69,104,22,93,9,9,10,9,10,9,7,2.2
16759909,71016183,Northcote,Darebin,Northcote,VIC,3070,-37.78274219,145.0069224,Apartment,Entire home/apt,4,0,2,109,,,0,40,2,10,2,90,2 weeks ago,t,0,11,41,41,50,97,10,10,10,10,10,10,1,2.2
17893566,81767035,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.86630471,144.9900466,Apartment,Private room,3,1,2,55,,,0,6,1,20,2,35,today,t,7,9,25,115,44,91,9,9,9,9,10,10,3,2.2
7549419,138187,Saint Kilda,Port Phillip,Saint Kilda,VIC,3182,-37.87272514,144.9820414,Apartment,Private room,2,1,1,53,310,1082,,25,1,30,2,28,3 weeks ago,t,0,2,32,123,87,96,10,10,10,10,10,10,2,2.19
16531329,28792959,South Yarra,Stonnington,South Yarra,VIC,3141,-37.83959975,144.9935314,Apartment,Entire home/apt,7,2,4,109,,,500,120,4,20,2,1125,today,t,12,22,23,104,49,97,10,10,10,10,10,10,4,2.19
21376496,154617686,Melbourne,Port Phillip,Melbourne,VIC,3004,-37.85178781,144.9800741,Serviced apartment,Entire home/apt,8,3,4,221,,,280,90,6,50,1,1125,3 months ago,t,0,0,0,0,29,97,10,10,9,9,10,10,4,2.19
10058043,41678718,Melbourne,Melbourne,Melbourne,VIC,3000,-37.81499509,144.9520759,Apartment,Entire home/apt,4,0,2,98,,,199,79,2,10,1,1125,4 days ago,t,19,45,45,45,78,96,10,9,10,10,10,10,25,2.18
26248008,101892422,Southbank,Melbourne,Southbank,VIC,3006,-37.82299403,144.961548,Apartment,Entire home/apt,6,2,5,500,,,300,93,6,0,2,1125,today,t,3,16,46,46,12,98,10,10,10,10,10,10,10,2.18
26910523,200909382,Richmond,Yarra,Richmond,VIC,3121,-37.81728249,144.9966625,Apartment,Entire home/apt,4,1,1,136,,,500,90,2,35,7,1125,today,t,0,0,19,105,9,100,10,10,10,10,10,10,9,2.18
21258053,54822421,Windsor,Stonnington,Windsor,VIC,3181,-37.85694609,144.9958555,Apartment,Entire home/apt,4,2,2,89,,,200,120,2,25,2,1125,today,t,5,8,8,75,27,96,10,10,10,10,10,10,1,2.18
20772182,88793616,Carlton,Melbourne,Carlton,VIC,3053,-37.79773701,144.9696768,Townhouse,Entire home/apt,6,2,2,156,,,500,65,2,13,3,300,3 weeks ago,t,0,0,0,0,31,97,10,9,10,10,10,10,1,2.18
20235205,61460644,Williamstown,Hobsons Bay,Williamstown,VIC,3016,-37.85710058,144.8963532,House,Entire home/apt,5,3,3,120,,,500,20,5,50,2,1125,a week ago,t,14,38,66,154,34,95,10,9,10,10,10,10,1,2.18
23730877,177907475,Docklands,Melbourne,Docklands,VIC,3008,-37.82184591,144.9435574,Apartment,Entire home/apt,4,1,2,150,,,0,50,2,50,1,30,yesterday,t,11,35,65,65,19,98,10,10,10,10,10,10,1,2.18
